resp_pkts,service,orig_ip_bytes,local_resp,missed_bytes,protocol,duration,conn_state,dest_ip,orig_pkts,community_id,resp_ip_bytes,dest_port,orig_bytes,local_orig,datetime,history,resp_bytes,uid,src_port,ts,src_ip,mitre_attack_tactics
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
0,dns,134,false,0,udp,5.005179166793823,S0,143.88.5.1,2,1:vtEKC4brjDDIBkk2BSeextK2Cyg=,0,53,78,false,2022-02-10T03:59:20.047Z,D,0,CNRgAc11jr8JKxtKq9,36885,1.644465560047448E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
2,dns,186,false,0,udp,0.002393960952758789,SF,143.88.5.1,2,1:IQRjeW0C59QHg9ILONoqmr5fB04=,186,53,130,false,2022-02-10T03:59:30.052Z,Dd,130,CyXRFVwe3WFOXBvG3,43023,1.644465570052882E9,143.88.5.12,Reconnaissance
